fire_id,sev_img_present,state,agency,unit_id,fire_name,inc_num,cause,comments,report_ac,gis_acres,c_method,objective,fire_num,area_ha,FID,ypmc_pixel_count,alarm_year,alarm_month,alarm_day,cont_year,cont_month,cont_day,alarm_date,cont_date,burn_duration,fire_area_m2,fire_area_m2_exclude_unchanged,prop_ypmc,prefire_ndvi,nbhd_sd_ndvi_1,prefire_fm100,prefire_vpd,prefire_erc,earlyfire_vs,earlyfire_hdw,elevation,prop_unchanged,prop_low,prop_mod,prop_high,max_patch_m2_unchanged,max_patch_m2_low,max_patch_m2_mod,max_patch_m2_high,sdc,june2008fire,survived_ia,comparison_cat,dowy,simultaneous_fires
0000e1b7b6091968c276,1,CA,USF,STF,BOX,NA,1,20090305,1031,1569.07141113281,2,wfu,00000024,634.980660163269,0,3333,2003,7,19,2003,12,31,2003-07-19,2003-12-31,165,6716700,4475700,0.371164411094734,0.49544267230904904,0.05921927100948717,5.82803537767981,1.7463203480108547,80.99273063458276,2.242585751097627,3.375970206662571,2257.527803832239,0.3336459868685515,0.3337799812407879,0.2858099959801688,0.04676403591049176,458100,324e3,446400,57600,0.029277355017514037,no,NA,wfu,292,4
00008dc39cabd496c593,1,CA,NPS,YNP,KIBBIE,00000000,1,NA,35.99,35.9673652648926,7,suppression,00002085,14.5554765774927,0,173,2003,7,20,2003,11,7,2003-07-20,2003-11-07,110,189900,141300,0.8341232227488151,0.3651767357195158,0.09704526510283845,5.756803512573242,1.769166350364685,81.18727111816406,2.112455368041992,3.9289362430572505,2019.345971563981,0.2559241706161137,0.23696682464454977,0.41706161137440756,0.09004739336492891,34200,9900,59400,9900,0.04796120727541967,no,1,survived_ia,293,7
0000d0faed7b75ce5503,1,CA,USF,STF,MOUNTAIN,NA,1,20090305,3090,2632.77319335938,2,wfu,00000026,1065.44546973366,0,3636,2003,7,20,2003,12,31,2003-07-20,2003-12-31,164,11241e3,5925600,0.2433947157726181,0.38781323042318666,0.06898743968055822,6.432833250510015,1.650740124408105,59.775035204860664,1.7994540840268038,3.1246293899629287,2223.091273018415,0.47285828662930346,0.21961569255404323,0.233226581265012,0.07429943955164131,1387800,66600,261900,115200,0.02937578321413603,no,NA,wfu,293,7
0000af58f72ef9d1239b,1,CA,USF,TNF,CHILCOOT,00000000,1,Containment 'fire_day' estimated,5635,5641.6142578125,NA,suppression,00000031,2283.08021530167,0,86,2003,7,20,2003,7,21,2003-07-20,2003-07-21,1,1431900,1413e3,0.044626021370207415,0.3356359615912608,0.030254759270543295,5.536566852699054,2.405197603158573,82.7249149679763,2.321435054542882,5.930144382527158,1749.8623507228158,0.013199245757385292,0.27781269641734757,0.5147705845380264,0.19421747328724073,3600,194400,462600,139500,0.020730605345801664,no,0,died_ia,293,7
0000fd67a87e3a140b66,1,CA,USF,SQF,BASIN,00000000,9,NA,1002,940.867004394531,8,suppression,00000042,380.755374447257,0,55,2003,7,23,2003,7,28,2003-07-23,2003-07-28,5,4074300,3908700,0.015020985199911642,0.4124524934595459,0.029501645490675278,6.6470650602761605,2.221094755613438,80.60495841985038,2.4580315432855038,5.442985284294228,1577.669317428761,0.0406450187762315,0.09851999116412635,0.33775127015683676,0.5230837199028054,30600,34200,503100,1118700,0.00673903377109028,no,1,survived_ia,296,7
00002c3e1b61762a1320,1,CA,NPS,KNP,COFFEEPOT,00000000,1,NA,15,14.9824838638306,1,suppression,00000034,6.06319622575585,0,86,2003,7,24,2003,7,27,2003-07-24,2003-07-27,3,82800,40500,0.967391304347826,0.7380576775125836,0.01604409235448617,6.7289719581604,2.393094301223755,79.20661163330078,1.552595615386963,3.1670613288879395,1647.5978260869565,0.5108695652173914,0.2608695652173913,0.22826086956521738,0,17100,9e3,18e3,0,NA,no,1,survived_ia,297,8
000082cb0fc1fc1282f7,1,CA,NPS,KNP,WILLIAMS,00000000,1,NA,3471,3472.1201171875,7,wfu,00000038,1405.11712397419,0,12684,2003,7,28,2003,12,31,2003-07-28,2003-12-31,156,14451300,9441e3,0.648377654605468,0.5207598993295215,0.04348318167572541,9.470803019132873,0.9709277271578527,51.86327155824095,1.3636642453337455,1.390585367443657,2561.0840132029643,0.346702372796911,0.3703057856386623,0.2431961138444292,0.03979572771999751,1094400,1463400,569700,149400,0.02507386054740818,no,NA,wfu,301,9
0000d474f4dafaba497f,1,CA,USF,STF,MERCED,NA,7,20090305,58,57.426212310791,2,suppression,00000043,23.2395640209996,0,164,2003,7,28,2003,8,30,2003-07-28,2003-08-30,33,274500,244800,0.5442622950819672,0.5677693373844273,0.04126870616904048,6.338510990142822,2.618501663208008,81.60528564453125,2.7058475017547607,7.358395099639893,789.7377049180328,0.10819672131147541,0.14098360655737704,0.49836065573770494,0.25245901639344265,7200,11700,73800,57600,0.02689621655593791,no,1,survived_ia,301,9
0000c85d2affb46ef0c8,1,CA,NPS,KNP,GIANT,00000000,1,NA,275,275.471771240234,1,wfu,00000048,111.479470758787,0,1449,2003,7,29,2003,12,13,2003-07-29,2003-12-13,137,1213200,668700,0.9191394658753709,0.5970334761530073,0.05134530975939347,7.448957920074463,1.6839642524719238,76.522674560546875,1.4582022428512573,1.4233652353286743,2102.9859050445107,0.44881305637982194,0.4547477744807122,0.09421364985163205,0.002225519287833828,139500,105300,24300,2700,0.05358759798866454,no,NA,wfu,302,12
000026ca4d8e232eaf53,1,CA,NPS,YNP,KIBBIE CMPLX WFU,NA,1,20090305,5574.38,5570.18701171875,7,wfu,00002261,2254.17462573138,0,17757,2003,7,29,2003,11,7,2003-07-29,2003-11-07,101,23192100,18675900,0.5546975047537739,0.4789663022579571,0.061966891588197286,7.026270943371907,1.713139630732406,79.44650121556573,2.264183866597891,2.5430311544693973,2097.284799565369,0.19473010206061547,0.17466723582599247,0.4147231169234351,0.21587954518995692,555300,196200,4401900,524700,0.015559605362502896,no,NA,wfu,302,12
0000782560a58e20355e,1,CA,NPS,YNP,KIBBIE CMPLX WF,NA,1,20090305,791.08,790.463500976562,7,suppression,00002262,319.889229709392,0,3927,2003,7,29,2003,11,7,2003-07-29,2003-11-07,101,3362400,3007800,0.8626873661670236,0.5872187787782585,0.05128118872385257,6.690066337585449,1.9759489297866821,81.57120513916016,2.287838935852051,2.9334795475006104,1711.093147751606,0.10546038543897217,0.16247323340471093,0.5048179871520343,0.22724839400428265,126900,48600,1221300,237600,0.018177135063098687,no,1,survived_ia,302,12
0000a778caf072bcf7bd,1,CA,USF,STF,BURGSON,NA,1,20090305,15,19.1832809448242,6,suppression,00000060,7.76319811543066,0,26,2003,7,29,2003,8,26,2003-07-29,2003-08-26,28,99900,75600,0.24324324324324326,0.4494945969399031,0.07480614746476079,8.612372398376465,1.552161455154419,69.78233337402344,1.7969367504119873,2.0336849689483643,2067.5495495495497,0.24324324324324326,0.25225225225225223,0.4774774774774775,0.02702702702702703,22500,5400,46800,900,0.0769900022782822,no,1,survived_ia,302,12
000019a8f63b66b808bb,1,CA,USF,SQF,CHINA,00000000,1,NA,445.43,509.470184326172,6,suppression,00000062,206.175271757197,0,2,2003,7,30,2003,8,1,2003-07-30,2003-08-01,2,2293200,1346400,0.0015698587127158557,0.40203056380948055,0.04382725781834212,5.877121943693894,2.5964303034441065,85.19971805614429,2.6363105516605883,3.5814514615846393,1171.9191522762953,0.41287284144427,0.46271585557299844,0.10832025117739404,0.01609105180533752,166500,239400,31500,18900,0.03190961405324973,no,1,survived_ia,303,13
000079270486b2bdeaaf,1,CA,NPS,YNP,WHISKEY,00000000,1,NA,1043.81,1041.11706542969,8,suppression,00002352,421.325113114656,0,3524,2003,7,31,2003,11,7,2003-07-31,2003-11-07,99,4527e3,3742200,0.5902584493041749,0.5224142568397001,0.04846361816581154,8.391091901502364,1.4962889027642918,74.07317098386245,1.813282620409137,1.3315768505896535,2487.5294234592448,0.17335984095427434,0.3389662027833002,0.3433399602385686,0.14433399602385685,75600,587700,418500,157500,0.016118567926993593,no,1,survived_ia,304,15
000009aab4cdcb5e51f7,1,CA,NPS,KNP,DENNISON,00000000,1,NA,4,4.51492977142334,2,suppression,00000052,1.82712731344773,0,3,2003,7,31,2003,9,23,2003-07-31,2003-09-23,54,33300,25200,0.13513513513513514,0.5574239653510017,0.07215613272745867,8.747369766235352,1.6460214853286745,53.32528686523438,1.9245502948760989,1.0724847316741943,2432.675675675676,0.24324324324324326,0.3783783783783784,0.3783783783783784,0,4500,6300,9900,0,NA,no,1,survived_ia,304,15
0000f7f5e2ec34eca799,1,CA,BLM,BBD,SOUTH,00000000,1,NA,35,35.5045318603516,8,suppression,0000D079,14.3681743345189,0,1,2003,8,1,2003,8,2,2003-08-01,2003-08-02,1,198900,193500,0.013574660633484163,0.4952385542888986,0.031187719307266746,7.813638210296631,1.4415327310562134,59.63863754272461,3.5230891704559326,4.275132179260254,1796.4886877828053,0.027149321266968326,0.20361990950226244,0.3167420814479638,0.45248868778280543,1800,9900,25200,9e4,0.017512490992958513,no,0,died_ia,305,16
0000adeb55abc9f7cfbf,1,CA,NPS,KNP,SLIDE BLUF,00000000,1,NA,33,32.7451667785645,7,wfu,00000073,13.2514984428638,0,33,2003,8,25,2003,12,31,2003-08-25,2003-12-31,128,162e3,79200,0.17222222222222222,0.610830044415262,0.026710612528646982,10.839828491210936,1.103467583656311,45.80632019042969,1.56642484664917,1.6698133945465088,2747.538888888889,0.5111111111111111,0.48333333333333334,0.005555555555555556,0,61200,29700,900,0,NA,no,NA,wfu,329,17
00002d43739a14d5d374,1,CA,USF,INF,SUMMIT,00000000,1,NA,6721,4761.22021484375,2,suppression,00000052,1926.79751464668,0,11571,2003,8,25,2003,12,31,2003-08-25,2003-12-31,128,19822500,18060300,0.42982973893303067,0.41966219114763376,0.03835926078993586,10.56352870958482,0.9736020160100246,48.70245122591294,1.6370762600395385,1.3304670744721654,2656.5151418842224,0.08889897843359819,0.23187287173666288,0.507105561861521,0.17212258796821794,513e3,378e3,4837500,942300,0.01868909069640319,no,1,survived_ia,329,17
0000a4561ef9f9af26de,1,CA,NPS,YNP,TUOLUMNE WF,00000000,1,NA,1949.89,1762.78991699219,7,suppression,00002262,713.375754431124,0,7753,2003,8,31,2003,11,7,2003-08-31,2003-11-07,68,7537500,6069600,0.7621492537313432,0.5793335923383485,0.04804427358118901,7.321316493874166,1.4780416086253836,73.28165846366313,2.5714365150394727,3.9839545305451347,2096.984,0.19474626865671643,0.2432238805970149,0.3958208955223881,0.1662089552238806,533700,175500,1278900,488700,0.01550301018935572,no,1,survived_ia,335,21
0000c52a2183553cb82c,1,CA,NPS,YNP,TUOLUMNE WFU,00000000,1,NA,1641.08,1826.03576660156,7,suppression,00003034,738.970443462717,0,5883,2003,8,31,2003,11,7,2003-08-31,2003-11-07,68,7623e3,6684300,0.5661157024793388,0.5260077263583751,0.0530309973665048,7.308380201265409,1.4616308928098982,73.31108512653229,2.5790095754328415,3.880538578720273,2284.485714285714,0.1231404958677686,0.27260920897284535,0.4283353010625738,0.17591499409681227,99900,774e3,1450800,297e3,0.016876419436634014,no,1,survived_ia,335,21
00000e9ececf07577936,1,CA,USF,STF,WHIT,NA,1,20090305,1014,1003.49005126953,2,wfu,00000096,406.098027228504,0,2186,2003,8,31,2003,10,27,2003-08-31,2003-10-27,57,4246200,3839400,0.37303942348452734,0.5510035371703963,0.05716918400520773,8.168619591485347,1.5588525763857712,52.67770586907232,2.8638180067803,4.281974602776495,2183.674862229758,0.09580330648579907,0.20771513353115728,0.5722763883001272,0.12420517168291649,116100,131400,2268e3,91800,0.026791731070602304,no,NA,wfu,335,21
000029fb526153c49c4d,1,CA,USF,STF,MUDD,NA,1,20090305,4102,4336.84423828125,2,wfu,00000097,1755.05861286025,0,2952,2003,8,31,2003,10,27,2003-08-31,2003-10-27,57,18049500,15201e3,0.11962104213413113,0.4439747951345249,0.06101813151697786,8.92344637128725,1.3071616374058368,49.043502472464034,2.6833830560124508,3.2953323641015952,2260.0903016704065,0.15781600598354525,0.18962852156569435,0.47544253303415607,0.17711293941660433,305100,98100,3268800,951300,0.017023847934673174,no,NA,wfu,335,21
0000197666e105acacae,1,CA,USF,TNF,CODFISH,00000000,1,Containment 'fire_day' estimated,814,841.424438476562,NA,suppression,00000104,340.512400107548,0,4398,2003,8,31,2003,9,10,2003-08-31,2003-09-10,10,3577500,2657700,0.9028930817610062,0.7837400199257353,0.025472531548156492,7.353149026954698,2.0457809040681374,70.61631291995258,1.938788073497748,4.674231258848178,1017.3348427672955,0.25710691823899373,0.28553459119496855,0.3584905660377358,0.09886792452830188,344700,238500,1049400,114300,0.02001448843057378,no,1,survived_ia,335,21
0000a7ea85e88fbb65a7,1,CA,USF,TNF,DARK,00000000,1,Containment 'fire_day' estimated,10,13.6075677871704,1,suppression,00000111,5.50678745451391,0,2,2003,8,31,2003,9,1,2003-08-31,2003-09-01,1,79200,18e3,0.056818181818181816,0.2780803523280404,0.034536073576997624,9.495948791503906,1.5131280422210693,57.857120513916016,2.2344143390655518,4.01640510559082,1773.3636363636365,0.7727272727272727,0.22727272727272727,0,0,61200,10800,0,0,NA,no,0,died_ia,335,21
0000d2b52b30764c7f54,1,CA,NPS,KNP,COFFEEPOT2,00000000,1,NA,80,79.9555892944336,1,suppression,00000078,32.3568796241344,0,416,2003,9,3,2003,9,20,2003-09-03,2003-09-20,17,371700,299700,0.9176755447941889,0.7223435342311859,0.027786045026295697,7.2455244064331055,2.084758758544922,72.862762451171875,2.033830165863037,3.965891122817993,1659.8159806295398,0.1937046004842615,0.2566585956416465,0.46731234866828086,0.08232445520581114,12600,20700,109800,14400,0.04599352108339944,no,1,survived_ia,338,24
0000d6664f8ed9244431,1,CA,NPS,YNP,STARR LAKE,00000000,1,NA,142.61,142.552169799805,6,suppression,YNP-3102,57.6888152260667,0,365,2003,9,3,2003,11,7,2003-09-03,2003-11-07,65,647100,442800,0.44506258692628653,0.5524553694297276,0.041199006715346445,7.308891080848365,1.4664873015731368,72.20617860414721,3.0011883882886017,4.051959011252965,2329.717663421419,0.3157162726008345,0.5618915159944368,0.12239221140472879,0,56700,166500,19800,0,NA,no,1,survived_ia,338,24
000029edcadf74e994d1,1,CA,USF,SQF,HOOKER,00000000,1,NA,2241,2375.66796875,6,suppression,00000105,961.398766733735,0,5422,2003,9,3,2003,11,25,2003-09-03,2003-11-25,83,9997200,9171e3,0.40403312927619733,0.5095006122790763,0.04198308314430183,8.695964031782689,1.0630224251708495,67.59987183015554,2.5980570881024168,2.123804654412275,2615.274306805906,0.08264314007922219,0.34182571119913574,0.46912135397911414,0.1064097947425279,93600,710100,2434500,321300,0.021788092072037975,no,1,survived_ia,338,24
0000f7c22982e11e72ae,1,CA,USF,SQF,ALBANITA,00000000,1,NA,2242,2222.64575195312,6,suppression,00000109,899.472801134232,0,7440,2003,9,3,2003,11,25,2003-09-03,2003-11-25,83,9387900,8387100,0.5988879302080338,0.5007032326758964,0.04578647505514828,9.263230704493244,1.045014190372119,64.6317924760627,2.518326694745252,1.9942203010331978,2581.815453935385,0.1066053110919375,0.29709519700891573,0.4327485380116959,0.16355095388745086,103500,1393200,1836e3,367200,0.018979680805029406,no,1,survived_ia,338,24
0000aa64c8995393d6d6,1,CA,NPS,KNP,BUCKEYE,00000000,1,NA,4,30.9278964996338,2,suppression,00000086,12.5160757656656,0,32,2003,9,4,2003,9,20,2003-09-04,2003-09-20,16,153e3,19800,0.2,0.7212465808672064,0.026986970149857157,7.205681324005127,2.070140838623047,57.638240814208984,2.960200071334839,5.721868991851807,1400.0882352941176,0.8705882352941177,0.08235294117647059,0.047058823529411764,0,133200,2700,7200,0,NA,no,1,survived_ia,339,26
0000a9fc8bef018aee57,1,CA,USF,INF,OLANCHA,00000000,1,NA,1,271.683349609375,2,suppression,00000077,109.946353644798,0,79,2003,9,4,2003,9,15,2003-09-04,2003-09-15,11,1179900,20700,0.06102212051868802,0.19930706751155633,0.036859658156385935,7.9041051864624015,1.1774011850357053,72.71564483642578,2.1265461444854736,2.209012031555176,2412.982456140351,0.9824561403508771,0.017543859649122806,0,0,1159200,2700,0,0,NA,no,1,survived_ia,339,26
0000b06961d383d01013,1,CA,NPS,KNP,HMRS NOS2,00000000,1,NA,205,205.230087280273,6,suppression,00000090,83.0536721405949,0,620,2003,9,5,2003,11,17,2003-09-05,2003-11-17,73,918e3,705600,0.5568627450980392,0.6698981231918522,0.04439029378779963,7.431384794384826,1.7576079244707146,69.64432103774128,2.8213042179743453,4.422671856599695,1878.1107843137256,0.23137254901960785,0.3362745098039216,0.37941176470588234,0.052941176470588235,81900,84600,218700,35100,0.021678264856796386,no,1,survived_ia,340,27
0000e6270d33b2b2dc2e,1,CA,CDF,NEU,PINES,00014448,7,NA,40,38.7967910766602,1,suppression,00000717,15.7005039693749,0,51,2003,9,24,2003,9,25,2003-09-24,2003-09-25,1,187200,142200,0.23076923076923078,0.7137496686325624,0.048247723370038256,4.855414867401123,3.5475268363952637,83.9537353515625,2.8570446968078613,5.986232280731201,611.3942307692308,0.2403846153846154,0.0625,0.24519230769230768,0.4519230769230769,36e3,1800,15300,36e3,0.019730854460766462,no,0,died_ia,359,23
0000d71ae6f044c5bc75,1,CA,NPS,KNP,PARADISE 2,00000000,1,NA,1297,1297.06164550781,7,suppression,00000101,524.902226373395,0,6027,2003,9,27,2003,12,15,2003-09-27,2003-12-15,79,5446800,3660300,0.8265036351619299,0.7528615066115618,0.027410007836817293,5.25796701178516,1.9875170964912634,84.87713798401927,2.0332675859263145,3.7449919752781544,1712.640118968936,0.32799074686054197,0.4930601454064772,0.1739920687376074,0.00495703899537343,674100,1243800,187200,8100,0.04744900615738361,no,1,survived_ia,362,23
00007e2965b6024a79b4,1,CA,CDF,TCU,MEDINA,00007983,14,NA,1,0.101751491427422,6,suppression,00000745,0.04117736865785,0,1,2003,10,18,2003,10,18,2003-10-18,2003-10-18,0,1800,1800,1,0.7313636243343353,0.04038778506219387,6.087265968322754,1.5822893381118774,82.73735046386719,2.705819845199585,4.490185737609863,1308.5,0,0,1,0,0,0,1800,0,NA,no,0,died_ia,18,25
00005751406fee6ebfea,1,CA,CDF,NEU,DONNER,00015832,7,NA,100,85.2226409912109,1,suppression,00000796,34.4883777181515,0,105,2003,10,18,2003,10,23,2003-10-18,2003-10-23,5,398700,373500,0.23024830699774265,0.5381343076110694,0.05383905381149282,7.747461084318484,1.045114583813041,71.11542259543529,2.225865906571158,2.776169374887884,2156.363431151241,0.06320541760722348,0.11738148984198646,0.3295711060948081,0.4898419864559819,4500,8100,32400,192600,0.014855620833814085,no,1,survived_ia,18,25
00004548441306495ebd,1,CA,USF,TMU,ROYAL,00000000,5,NA,270,338.801635742188,6,suppression,00000073,137.108158503656,0,1899,2003,11,17,2003,11,29,2003-11-17,2003-11-29,12,1481400,276300,0.9586877278250304,0.5534626443848865,0.03811259242510231,20.125696277270773,0.12302138817520361,19.00216888946867,7.2206971746748305,3.71904330467975,2131.859659781288,0.8134872417982989,0.18408262454434993,0.002430133657351154,0,1155600,44100,2700,0,NA,no,1,survived_ia,48,12
00000fd41bf27c94545f,1,CA,USF,TNF,MCCLOUD,00000000,7,Containment 'fire_day' estimated,12,11.9944658279419,NA,suppression,00000152,4.85398820597075,0,49,2003,11,23,2003,11,26,2003-11-23,2003-11-26,3,66600,31500,0.7162162162162162,0.5300225053687353,0.04967408775779847,17.642194747924805,0.20247794687747955,26.67071533203125,3.69711971282959,1.3588014841079712,1763.0405405405404,0.527027027027027,0.43243243243243246,0.04054054054054054,0,11700,9900,2700,0,NA,no,1,survived_ia,54,12
0000bbc74ff06bc2a8e1,1,CA,CDF,TCU,KARDAS,00002600,5,NA,7,7.65092039108276,1,suppression,00000217,3.09621754767499,0,44,2004,4,11,2004,4,11,2004-04-11,2004-04-11,0,42300,15300,1,0.6530791153299048,0.04617754702872419,9.663599967956543,1.0798406600952148,47.91744613647461,3.3926315307617187,2.4096508026123047,1314.4468085106384,0.6382978723404256,0.2978723404255319,0.06382978723404255,0,22500,12600,1800,0,NA,no,0,died_ia,194,1
00007d82cff9d1f9df9d,1,CA,USF,PNF,STONY,00000000,5,NA,78,91.0023803710938,2,suppression,00000012,36.8273556255659,0,513,2004,4,27,2004,4,29,2004-04-27,2004-04-29,2,301500,132300,0.9731343283582089,0.5066245714230324,0.04323873603021476,9.241071541629621,1.0427151744045429,53.3595790122872,4.215938492675326,2.9124159592301098,1907.376119402985,0.5611940298507463,0.16417910447761194,0.2208955223880597,0.05373134328358209,50400,4500,42300,8100,0.03917022190250606,no,1,survived_ia,210,1
0000efa2fa9ec8947fb7,1,CA,USF,PNF,COTTONWOOD,00000000,5,NA,560,566.930297851562,2,suppression,00000015,229.428548607651,0,1722,2004,5,4,2004,5,10,2004-05-04,2004-05-10,6,2351700,1021500,0.5327210103329506,0.38235996285053536,0.054733766922552586,6.477012596502644,1.3009032390603972,65.96840440857424,5.567933374376439,4.60074979977,1960.4875621890549,0.5656333716035209,0.1282051282051282,0.18675851511672406,0.11940298507462686,986400,36e3,109800,198900,0.014746091352608702,no,1,survived_ia,217,1
000068f1ddb0facbbb2b,1,CA,CDF,TCU,CREEK,00003329,5,NA,75,71.2375869750977,1,suppression,00000319,28.8288273101796,0,406,2004,5,7,2004,5,7,2004-05-07,2004-05-07,0,335700,297e3,0.9946380697050938,0.5779923704769913,0.04491634065180458,7.000687312824157,1.3822928884393728,67.4116318117198,3.6928370516677327,3.473324562205706,947.0268096514747,0.11528150134048257,0.1447721179624665,0.450402144772118,0.289544235924933,6300,9e3,54e3,58500,0.018453714456260345,no,0,died_ia,220,2
000044fc142659060dbb,1,CA,USF,TNF,BAKE,00000000,1,NA,14.2,14.4179191589355,6,suppression,00000005,5.83472504161561,0,85,2004,5,23,2004,5,23,2004-05-23,2004-05-23,0,74700,9900,1,0.7207717845238835,0.03197609898017114,10.46349048614502,0.6933773159980774,53.45673751831055,2.223757028579712,2.658374786376953,1082.7108433734938,0.8674698795180723,0.13253012048192772,0,0,63900,7200,0,0,NA,no,0,died_ia,236,1
0000069d7c973582a26b,1,CA,NPS,KNP,DORST,00000000,1,NA,5.2,5.23449182510376,1,suppression,00000013,2.11832365742581,0,29,2004,5,30,2004,6,1,2004-05-30,2004-06-01,2,23400,9900,1,0.43497916253713464,0.058649191776147254,9.258291244506836,0.5607646703720093,62.91471481323242,2.995112419128418,3.0063207149505615,2339.653846153846,0.5769230769230769,0.23076923076923078,0.19230769230769232,0,9900,1800,4500,0,NA,no,1,survived_ia,243,1
0000e9be09427f1d3590,1,CA,USF,SNF,SOURCE,00000000,9,NA,385,384.487945556641,8,suppression,00000015,155.59674542895,0,1655,2004,6,16,2004,6,22,2004-06-16,2004-06-22,6,1659600,1300500,0.7760303687635575,0.68121637168003,0.02641350500954319,7.081096172332764,1.6421184539794922,73.94158935546875,2.475858688354492,3.633538246154785,1660.1469631236441,0.21637744034707157,0.15292841648590022,0.3969631236442516,0.23373101952277658,151200,46800,431100,268200,0.013596752969658869,no,1,survived_ia,260,2
000021ff3f83d90ad43b,1,CA,USF,SQF,CRAG,00000000,1,NA,861,870.485107421875,2,suppression,00000038,352.272828206901,0,1278,2004,6,16,2004,7,2,2004-06-16,2004-07-02,16,3651300,3339e3,0.27088982006408674,0.4077840592397209,0.032221506876122165,8.658489227294922,1.181578516960144,70.78596496582031,2.7936456203460693,2.47721266746521,2625.443431106729,0.08553118067537589,0.160956371703229,0.42223317722455017,0.33127927039684496,38700,131400,636300,558e3,0.009908751115605291,no,1,survived_ia,260,2
00008b2714ed26c567f1,1,CA,USF,ENF,MOKE,00000000,4,NA,354,354.312225341797,2,suppression,00000002,143.38506648155,0,181,2004,6,17,2004,6,22,2004-06-17,2004-06-22,5,1527300,841500,0.08367707719505009,0.45250380437098925,0.07918815187337157,8.162250863290494,1.321688233787478,63.25675348429098,2.190818261734935,2.5968541447106146,1582.0742486741308,0.44902769593400116,0.17265763111373011,0.22274602239245728,0.15556865055981142,531e3,23400,49500,110700,0.015375463749044138,no,1,survived_ia,261,3
00009cb12ae915f805c1,1,CA,NPS,YNP,SMOKEY WFU,00001891,1,NA,26.83,26.8155994415283,1,wfu,00001891,10.8518878537483,0,110,2004,6,27,2004,8,8,2004-06-27,2004-08-08,42,140400,104400,0.7564102564102564,0.4125598860092652,0.07823763489245604,5.6885794309469375,1.3922706299867385,82.1709306178949,2.583609691032996,2.732131906044789,2406.288461538462,0.2564102564102564,0.4807692307692308,0.26282051282051283,0,11700,24300,17100,0,NA,no,NA,wfu,271,2
0000cd1a35d8a16490b5,1,CA,NPS,YNP,MEADOW WFU,00001962,1,NA,5033.36,5031.15673828125,7,wfu,00001962,2036.03692710137,0,19451,2004,6,30,2004,7,30,2004-06-30,2004-07-30,30,20873700,16687800,0.6802052343379468,0.4637015212730562,0.048863121233737566,5.704283096295549,1.3728898263700269,81.98366324719525,2.2133288212839792,2.2880805621494407,2180.9867632475316,0.2005346440736429,0.26344155564178845,0.3501918682361057,0.1858319320484629,1068300,265500,2299500,460800,0.01441960706727755,no,NA,wfu,274,3
0000945266e8d598ffba,1,CA,NPS,KNP,FERGUSON,00000000,1,NA,0.8,2.2271614074707,1,wfu,00000043,0.901300222167332,0,12,2004,7,7,2004,9,18,2004-07-07,2004-09-18,73,17100,8100,1,0.5344169986875433,0.03635464667489654,7.781175136566161,1.396114110946655,76.88506317138672,3.1174426078796382,3.8856120109558105,2194.9473684210525,0.5263157894736842,0.3684210526315789,0.10526315789473684,0,5400,4500,1800,0,NA,no,NA,wfu,281,3
00007add1745fa014ec1,1,CA,CDF,NEU,FLORISTON,00011674,14,NA,40,35.3698387145996,6,suppression,00000442,14.3136662565748,0,30,2004,7,9,2004,7,10,2004-07-09,2004-07-10,1,171900,72900,0.13089005235602094,0.3924020378221392,0.04071272170434448,8.142175674438477,1.5051908493041992,70.81983184814453,4.148800373077393,5.970957279205323,1760.2094240837698,0.5759162303664922,0.12041884816753927,0.27225130890052357,0.031413612565445025,88200,2700,40500,1800,0.0588202269508831,no,0,died_ia,283,4
00001a5524b57f929f79,1,CA,CDF,TCU,DIESTEL,00005891,2,NA,8.7,8.7395486831665,1,suppression,00000602,3.53676988935063,0,16,2004,7,22,2004,7,22,2004-07-22,2004-07-22,0,52200,28800,0.27586206896551724,0.3244523868478578,0.04964442984682733,7.0796966552734375,1.927137851715088,78.93889617919922,3.100994110107422,8.607964515686035,804.7068965517242,0.4482758620689655,0.5172413793103449,0.034482758620689655,0,22500,20700,900,0,NA,no,0,died_ia,296,4
0000d3dc09e8b0dd58ab,1,CA,CDF,NEU,BUTCHER,00013000,14,NA,25,31.9052886962891,7,suppression,00000524,12.9116120846816,0,5,2004,7,28,2004,7,28,2004-07-28,2004-07-28,0,158400,117900,0.03409090909090909,0.6045067387379028,0.06786510886476291,5.747702994129874,3.2131770984693007,84.55170874162154,3.0372757234356618,7.5335582657293845,502.7272727272727,0.2556818181818182,0.14772727272727273,0.4034090909090909,0.19318181818181818,13500,7200,17100,12600,0.03815065886632959,no,0,died_ia,302,5
0000418b16c76248521c,1,CA,USF,PNF,KETTLE,00000000,2,NA,12,11.2711744308472,6,suppression,00000129,4.56128235677697,0,66,2004,7,28,2004,7,28,2004-07-28,2004-07-28,0,62100,62100,1,0.6888496806656106,0.03091126179619544,6.3185181617736825,1.8456380367279053,80.3402099609375,3.8586792945861816,7.014202594757081,2016.536231884058,0,0.014492753623188406,0.9855072463768116,0,0,900,61200,0,NA,no,0,died_ia,302,5
