fire_id,fire_area_m2,fire_area_m2_exclude_unchanged,prop_ypmc,prefire_ndvi,nbhd_sd_ndvi_1,prefire_fm100,prefire_vpd,prefire_erc,earlyfire_vs,earlyfire_hdw,elevation
0000448ab75a5d356415,1204200,1120500,0.5837070254110612,0.6346642364523692,0.04258974936236704,5.561000090543465,2.588222516491809,86.15047644143326,4.0926693415962525,10.557391716938561,901.0418535127055
000044c2ff8b65e94aa0,106200,76500,1,0.4512163725192264,0.08381571137677815,9.781208992004395,0.5052167773246765,50.75029754638672,4.293216228485107,3.6082425117492676,1666.6610169491526
000044dbb0483c61547a,3600,900,1,0.6544789373874664,0.052428084425628185,8.59676456451416,1.6993910074234009,53.7759895324707,1.8969666957855225,4.641378402709961,1761
000044fc142659060dbb,74700,9900,1,0.7207717845238835,0.03197609898017114,10.46349048614502,0.6933773159980774,53.45673751831055,2.223757028579712,2.658374786376953,1082.7108433734938
0000453230b51177e75e,103500,44100,0.6521739130434783,0.5302834109119747,0.09555815043656722,11.79910945892334,0.8392809629440308,36.59669494628906,8.306644439697266,5.6519880294799805,1135.5043478260868
0000454395124c730d18,164700,119700,0.9836065573770492,0.6206405669287907,0.03105020781093445,5.78352165222168,1.8064353466033936,78.89085388183594,4.154435157775879,9.538538932800293,1638.3606557377052
00004548441306495ebd,1481400,276300,0.9586877278250304,0.5534626443848865,0.03811259242510231,20.125696277270773,0.12302138817520361,19.00216888946867,7.2206971746748305,3.71904330467975,2131.859659781288
00004556b12cb7875ec0,319500,79200,0.9971830985915493,0.5470866894218284,0.10974905693142767,12.528897707227252,0.8274093821015156,36.57068661971831,9.651252397349182,6.9853434898483915,1550.4957746478874
0000455862359a0348b1,126900,42300,1,0.7493158443599728,0.031030501873093717,9.236988067626953,1.2826361656188965,41.04810333251953,2.5986878871917725,4.425887584686279,1046.6879432624114
0000455d4141549c6bc4,3600,900,1,0.542368471622467,0.04564541392028332,6.818050861358643,2.120352029800415,70.8208236694336,1.4966453313827515,2.650235414505005,1624.25
000045859dd3e6d79043,3910500,957600,0.1431530494821634,0.5169532080479953,0.05511272750447651,6.271919489400709,1.2452705318551893,79.01730799702425,3.642735415964599,2.948671762688113,2537.646260069045
000045c6ca0d72cec09a,330300,196200,0.5858310626702997,0.6800268339526101,0.03522600894108699,7.824535846710205,2.110682249069214,75.02326202392578,2.7543067932128906,6.2202372550964355,832.5722070844686
000045c712ce4cd1c591,48442500,38487600,0.0762842545285648,0.4398588456702797,0.038743674506040104,6.571704194245646,2.9793804794724355,79.94728446241098,2.900617606990901,6.680767427613666,730.2323641430562
0000466500d9cf29d382,171900,20700,0.24083769633507854,0.6338444892024495,0.04472434528523091,6.5009602576650245,2.6152855139128204,81.99487644215529,2.6276939614280983,6.6389692541192336,1314.4031413612565
000046b08901e47d79e5,3759300,3204900,0.06416088101508259,0.5832802261109269,0.04827091912097956,7.391964116962954,1.8148009920337138,78.4542997276666,2.2384631578392007,5.696010830358423,938.4203974144122
000046da76dea9be0c60,148500,137700,1,0.5063923575661399,0.042498310615844796,6.543919563293457,1.9758609533309937,80.87458038330078,3.8892974853515625,8.446673393249512,1790.612121212121
000046e606abfe330a2a,134100,111600,0.8993288590604027,0.6647342097439222,0.05852966373723825,7.3619914054870605,1.4181580543518066,61.161521911621094,2.3102505207061768,3.8635733127593994,1508.5637583892617
000047b047fbb9a6ef74,1695600,1412100,0.5875796178343949,0.7465675397441899,0.030580051571789203,5.994375705718994,2.0616366863250732,84.7011947631836,1.8889751434326172,2.8898913860321045,1682.119957537155
000047e8241cf3916d8f,4464e3,3645e3,0.8774193548387097,0.5329535941893776,0.05171959782394791,8.021645659016025,1.1533719506955917,56.83386217394183,2.783935242314493,5.029558793575533,1837.6965725806451
00004841b4558936156b,535500,119700,0.15798319327731092,0.46608085858972137,0.04882877436505647,12.169877052307129,1.027121663093567,54.57613754272461,2.319467544555664,3.0756859779357915,2676.549579831933
00004863155bf19fd519,14215500,11576700,0.16904083570750236,0.40265872534759517,0.04190251577842183,6.9445149723884985,1.4358463983061798,67.80155972694814,3.5776644157887865,6.066517248573315,2585.4024058246277
000048bb859bb362c98c,221400,153900,0.24390243902439024,0.5922430215812311,0.04952785147475155,5.73035562329176,3.012876810097113,85.54719217812143,3.1092905513639373,5.760561200661388,528.8211382113822
0000491f3184f6782007,56927700,55027800,0.6862599402399886,0.6588653610228027,0.049902596144980105,6.543569544321964,2.6707706873575927,84.37175113138278,2.8306686258270055,5.057927452106129,1405.3436516845052
0000494d5c567f9813d4,2421e3,2016900,0.9286245353159851,0.7060311502683562,0.02520206411538791,4.780203342437744,2.4599382877349854,78.56877899169922,2.284675359725952,4.770237445831299,1465.971375464684
0000498921415db29b5a,15835500,13975200,0.2210287013356067,0.6390372436077596,0.050856835933009964,7.041563040019776,2.455816928999571,77.67636919382046,1.4204686514793996,4.515472025273707,463.4685990338164
000049c7eb07ff961430,511200,475200,0.5264084507042254,0.7013191200373038,0.0364510314948988,5.300814628601074,2.225480318069458,85.29829406738281,2.7917606830596924,8.763768196105957,821.862676056338
00004a69468cb1bf3a0f,152100,9900,0.8165680473372781,0.6281416423222017,0.04817275915669619,8.572118533433542,0.7133557048775034,59.46119272356203,2.3241231794188013,1.741166337707339,2015.9408284023668
00004b00eca9a9f410a3,5477400,3766500,0.7624055208675649,0.6643636515054936,NA,13.589150161128902,0.43167930614721056,51.49207594737073,2.5451370408728526,2.359763961303716,2115.525796910943
00004b0994211472b136,2738700,2279700,0.05849490634242524,0.5751577212432086,0.054256029319932605,5.532258108498193,2.501452548857233,81.35130685134973,1.7350457218027882,6.2272524703618455,381.83700295760764
00004b1e7f4b92bf9cac,486900,71100,0.8040665434380776,0.6699665487088029,0.03449906704021194,6.927489967310936,2.1031645097926455,85.06016893087165,4.434848592373888,15.42278171334822,1172.7744916820704
00004b28ab557ad20496,25145100,16000200,0.5894985504134006,0.627249830190862,0.03787297295807004,7.6672039265289404,2.082100771190212,70.55141923425789,2.3378342256723856,4.136505918200037,1700.0522209098394
00004b54922bec183e2f,6246e3,3801600,0.9684438040345821,0.6272425119252473,0.039078288677051896,6.658495656763786,1.9352553997671913,70.75892147097188,3.1914508783851643,5.993219645497435,1825.5180115273774
00004b5c090fdf2548bf,64800,13500,0.9166666666666666,0.4788659291548861,0.10158102333338724,13.371126174926758,0.4991891384124756,33.336387634277344,3.3790369033813477,1.869383454322815,1322.0277777777776
00004ba7991be5415400,37920600,33982200,0.9204680305691366,0.7138190921250132,0.039610753788865166,6.286511252136582,2.4114876657012814,82.47874396288803,2.018397458533192,5.667607098315626,1277.0321593012768
00004c322e21c35fec81,67752e3,63468e3,0.8987513283740701,0.7004458383971274,0.043602212499964474,6.375760705381094,1.316941992617059,86.3281633614227,3.1384554364381008,8.205233061978719,1689.3029622741765
00004c7eb25b77ed6ad1,152100,8100,1,0.5703922631825216,0.11517125386854953,5.667550563812256,1.9037760496139526,75.43403625488281,2.226759910583496,4.484003067016602,1237.887573964497
00004ca0265c10de2b76,8987400,4964400,0.4288003204486281,0.5294557413977515,0.046281879703051136,7.719868392283468,1.318101070697432,69.07077024151562,2.7636433950101784,2.8865405511645976,2294.1630282395354
00004cb43e2707c76eea,96300,80100,1,0.6542250597588369,0.053913182431013784,6.73118782043457,2.3038170337677,70.1943588256836,2.2688522338867187,4.52161169052124,1473.0841121495325
00004cc33b4ede4c9e3f,143100,44100,1,0.5420171807771959,0.02615844537416157,8.473298072814941,1.3163390159606934,53.38750457763672,3.911707878112793,7.678623199462891,1448.119496855346
00004ce1f064026b20ab,187200,66600,0.16826923076923078,0.2516611917302586,0.06274982486278392,15.481959342956543,0.4268292188644409,34.05380630493164,1.5814814567565918,1.1523126363754272,2585.3221153846157
00004d3b0659fe75a227,99e3,67500,0.5636363636363636,0.5306791549379176,0.02741562808779153,13.346406936645508,0.8205248117446899,33.745452880859375,4.828187942504883,2.402923107147217,1259.4272727272728
00004d7f93db9b945d27,104400,55800,0.29310344827586204,0.6305284104470549,0.041905156095865474,5.074251454451988,1.854377962391952,89.57071409554318,4.831516117885195,8.622030858335824,2106.551724137931
00004df178c8e7241eda,59400,30600,0.3484848484848485,0.6422768831253052,0.08784089024376238,6.811838634086378,2.1539141644131052,78.10935904762961,2.0317979057629905,5.67720297611121,703.8636363636364
00004e017a2a2d0ece7b,17087400,15414300,0.5047403349836722,0.6705114948161532,0.03687519697146937,5.8067010355412645,2.7447968574842587,84.03613159250412,2.4868965690786187,3.2000221259398316,1316.0694722427052
00004e43adb57882cc22,313200,293400,0.5373563218390804,0.6870837627813735,0.03374845642682123,6.7286224365234375,2.743285655975342,78.57380676269531,2.6664440631866455,5.782743453979492,694.5373563218391
00004ee951ce35315bd9,60300,54e3,0.7014925373134329,0.6058774101200388,0.0726501803094549,6.378177642822266,2.812920570373535,84.76824188232422,1.9699206352233887,4.224424839019775,512.1044776119403
00004f1162e1f5e54c40,240642900,217997100,0.6200964167237014,0.6242660277785265,NA,6.729672287349014,2.2135701157778582,65.58441381534256,2.603026992571215,5.16572320048737,1675.8015341404214
00004f2b3c3ec6eb3a51,68400,2700,1,0.5567935879685376,0.07745845909965665,6.90317962671581,2.0942399125350146,75.26035399185984,2.3395550752940926,4.09732038723795,1775.5263157894735
00004f40b02e6f77eabb,1351800,1273500,0.11251664447403462,0.5139104081900634,0.04882788577658954,5.7071229363884655,2.463894889770589,77.81231023531939,1.7994729567780476,3.4394247031878535,1118.4520639147802
00004f768c74ceff55ee,40500,900,1,0.6482664280467564,0.023983798031177783,7.123081684112548,1.5697917938232422,75.79817199707031,1.6127979755401611,2.9765410423278804,2320.311111111111
00004f87994d58ba875f,636300,114300,0.31683168316831684,0.4306655995958765,0.049887627068132455,7.6833882331848145,1.1158246994018555,66.08551788330078,1.3148193359375,0.8830389380455017,2702.940594059406
00004fdac0c478c9a4ac,4335300,2325600,0.48017438239568194,0.554797693570422,0.04907271115390442,7.593587649370937,1.4526897452049343,77.1065472980394,3.8560386884996993,3.7996382638085104,2233.518787627154
000051879cc0261747dd,476100,415800,0.391304347826087,0.5790857288472369,0.045658393245408685,5.628657341003418,3.8848562240600586,83.1846923828125,3.8279464244842525,7.06866979598999,740.4026465028355
000051aac99394a6c4b1,635400,541800,0.9504249291784702,0.5950283270972985,0.03206690979551619,5.484607219696045,1.7989248037338257,75.97163391113281,3.00510835647583,5.034209728240967,2050.6373937677054
00005271e8f8d6a35e87,4261500,3760200,0.41752903907074973,0.6573327780273421,0.05148799429778422,11.42982787340722,0.982484279678389,47.75685681158789,2.6660453638783728,2.6006136826753865,2078.7748680042237
0000527c1ec548a2dfe8,64800,45900,0.875,0.6146974124842219,0.08128042698889557,6.137326823340522,2.5256985425949097,82.86787880791557,4.2856409019894075,9.854730976952448,1871.4722222222224
000052c0be467f1297a3,1411200,1193400,0.3137755102040816,0.2921823254710405,0.02880195851796497,5.915295124053955,2.1845808029174805,66.56230926513672,2.503984212875366,5.058600425720215,2481.09375
000052e0539864483845,109242e3,73719e3,0.05905420991926182,0.3367219072162447,0.03004788033030493,6.124522718842683,3.071465659593314,82.68220776117778,4.1480472225159986,10.658871569132998,1412.067803592025
000053451eb4dbff8c6c,82800,31500,0.9891304347826086,0.550866020762402,0.10910377197939417,6.97691011428833,2.2075672149658203,76.5207748413086,2.074413776397705,2.7188830375671387,1201.5108695652175
0000534990876e70022c,6938100,4629600,0.823323388247503,0.571915830553297,0.04133223210780255,11.089692068031935,1.7030195714991632,44.695971686516245,2.041945246998199,3.6801514597096197,2197.7801271241406
000054194651153546aa,36e3,0,1,0.6268354758620263,0.04353225480299443,6.039634704589844,1.5545662641525269,80.689239501953125,4.045007228851318,4.223750591278076,2089.75
0000543555cb6eb3ec19,6218100,3457800,0.06050079606310609,0.37197291803353694,0.06689134617747904,5.192915772887901,1.00584272571196,89.13249791142978,2.2493361511249796,1.851163536098832,2810.3750180923435
0000547820a03c882a86,612900,184500,0.9955947136563876,0.49832057766889853,0.059437739154085976,7.5072938874254485,1.6058618313415458,56.58062750862558,3.4278767896643823,4.003093207285092,1337.7195301027898
000054a520e3d6298de3,101700,8100,1,0.42665019842375695,0.10925280612654391,7.858846664428711,0.6598312854766846,49.88334274291992,1.2937374114990234,0.8412164449691772,1494.141592920354
00005500690a9acc95ce,833400,481500,0.927645788336933,0.7285217139105561,0.03277196717442498,10.167085601238144,0.7806495413924397,50.18385765207509,3.653770426694569,4.383009837461599,778.7775377969763
00005516b9dc47ea1dce,72900,4500,0.2839506172839506,0.5237969940091357,0.047667480246336366,7.40719277181743,1.6252771660133642,76.34948250099464,2.7216543032799234,2.4915160396952687,2491.6049382716046
00005532ae214050c5ee,1189800,1064700,0.094553706505295,0.3494899621326335,0.0528530236706983,5.800664811559957,1.4907197143414739,78.37547726999072,1.4485779668848382,1.9566176778970796,2748.142965204236
00005553ab228c65cdc2,10145700,6828300,0.7360063869422514,0.6662590077476853,0.038423365154303196,5.112208966871315,1.9311135236091583,79.4317890012591,2.6981363308141026,5.226511751591318,1512.8029805730507
0000556c13dfb9a19641,251100,78300,0.4050179211469534,0.4879125344924175,0.034468783623135005,6.729961518318422,1.1840971964661795,79.01593411353328,2.022697264148343,2.167786923787927,2626.831541218638
000055c6b6ed66d43b17,69815700,61555500,0.809302205664342,0.665637750786547,0.047769593246233935,7.802985872433144,1.6926396586995092,77.90444323096771,3.0779300485366585,3.207212326355234,1532.9029172521366
000055dff0a8f65745f9,2597400,1555200,0.5786555786555787,0.3440651888968791,0.04343034232768462,17.79578694286069,0.33048455426450085,24.89531265227066,2.34893384495297,2.384573993464765,2697.147262647263
000056159b868b394d98,154800,53100,0.5697674418604651,0.5204864189375279,0.04836704075704653,7.102000713348388,1.7200980186462402,76.63824462890625,1.8509804010391235,3.3516616821289062,986.4999999999999
000056896e090c2bc8e8,1498500,1172700,0.7501501501501502,0.4989220995131556,0.05865622676472674,5.254895367493501,1.749949551774217,89.21684049772429,2.107158034270232,3.4718445097719943,2204.688888888889
000056980f8fd3b4a731,323100,29700,0.9805013927576601,0.6595585537986169,0.021446289735895508,8.372903823852539,1.459424614906311,53.24001693725586,2.211627960205078,1.9083269834518433,2099.4317548746512
000056b31fe5d91eed21,114300,45e3,1,0.3700586651253888,0.034392249880461245,7.810466289520264,1.311754822731018,72.56896209716797,2.8018052577972417,5.1946868896484375,1925.472440944882
000056cf0d018264dd3c,520200,257400,0.5709342560553633,0.5289454151164082,0.05111059538736475,7.351151943206787,1.157103180885315,74.14545440673828,2.8159399032592773,3.3948605060577393,2632.3564013840833
000056f1ea7f3eecd93a,509400,396900,0.7915194346289752,0.6791190983918446,0.062253831431611895,7.732292652130126,2.254945993423462,71.11341094970703,2.3204233646392822,3.8995630741119385,1225.0212014134274
00005751406fee6ebfea,398700,373500,0.23024830699774265,0.5381343076110694,0.05383905381149282,7.747461084318484,1.045114583813041,71.11542259543529,2.225865906571158,2.776169374887884,2156.363431151241
00005759507796441322,296100,197100,0.0364741641337386,0.7604603093445844,0.045920984955408285,6.151263236999512,1.8874108791351318,85.41724395751953,1.7147340774536133,4.99021053314209,704.9574468085107
0000575ebc2284bd8042,2564100,1950300,0.12144612144612145,0.48402486521346644,0.0606927554348334,7.4553141593933105,1.3632227182388306,65.56513977050781,2.175950288772583,2.275184392929077,2432.9297999298
000057b939efd0dc05c5,86400,72e3,1,0.4915975940724214,0.06357621626618008,5.934296131134033,2.34318470954895,83.12483978271484,3.0568904876708984,7.5437846183776855,1418.7916666666667
000057bfe51a84851766,4272300,3847500,0.10870023172530019,0.34639313461053794,0.05105104553910518,7.299429580490791,1.3689527643939836,72.9386494750848,2.133297787381645,2.593427018665228,2480.5656203918265
000057ff05a4279a724e,74700,22500,0.43373493975903615,0.6546536770211645,0.03987603389983436,6.02692174911499,1.4302940368652344,78.367919921875,2.1238107681274414,2.886464834213257,2486.385542168675
000058790ab483c6ca4e,142200,136800,0.5316455696202531,0.46599088005627254,0.06510586167768209,7.601274490356445,1.5765886306762693,75.08126068115234,2.773845672607422,4.674973487854004,1818.3987341772151
0000589e5e48ace6c6a1,900,0,1,0.7423310875892639,0.05160742253065109,14.278840065002441,0.31475430727005005,32.820655822753906,2.607245922088623,2.845600128173828,1863
000058a8c2f5f5b49391,7266600,5732100,0.8628932375526381,0.4873401321598082,0.055181251082348816,6.754660110648446,1.6758831330003614,78.03562976949605,3.11805979828153,3.5679645914236513,1827.7199653207829
000058ba1d2c8c341946,12789900,11665800,0.7708817113503624,0.5480979862647493,0.03485104646368578,7.338136229287914,1.44285772772193,68.41473327147098,3.3233971385044483,4.093089299453285,2044.6902399549645
0000596112c89e54229b,32400,18e3,0.9166666666666666,0.30920034481419456,0.04305453712327613,8.22323226928711,1.3194763660430908,60.612098693847656,1.9871670007705686,1.8146737813949585,2497.9166666666665
0000597b8336e20fb67c,1499400,725400,0.7599039615846338,0.6164771723611301,0.05264018249831029,11.037620544433594,0.949631929397583,40.88157272338867,5.578713893890381,3.464273452758789,1335.9219687875152
00005990048b1e77dced,127800,82800,0.9225352112676056,0.6596527999975311,0.06983568062874633,8.820785562757035,1.1802698701200351,48.21272285891251,3.785534205571027,4.699959503093236,1747.1267605633802
000059f5cf41686cad35,8632800,5687100,0.841743119266055,0.531926606753041,0.05765690037184896,11.834529962412411,0.7319078031085351,59.77794849445066,2.16016670825384,2.622055508152856,2115.7759591326103
00005a2f1131ac8098bd,207900,14400,1,0.6649271799372388,0.051984707175782234,6.14546012878418,1.5003997087478638,71.71871185302734,3.114576816558838,1.6103980541229248,1534.7575757575758
00005a507589ed619ec8,291600,189e3,1,0.790933206309507,0.02481261284786196,7.570113959135833,1.5128644572363958,78.42562447065188,3.126538551883933,6.8136310106442295,973.8487654320987
00005a54585c0c23fa50,1800,1800,1,0.49948301911354065,0.06516246497631073,7.155332565307617,1.408754587173462,68.60694122314453,2.7151436805725098,3.0818116664886475,2459
00005b1195274c621399,45e4,59400,0.136,0.5546328309178352,0.056575848698616024,5.49863862991333,2.4694173336029053,83.0383071899414,1.598006010055542,4.280523300170898,1167.512
00005b1889bb61c31d02,47700,25200,0.71698113207547165,0.5144358845251912,0.047793900031807286,10.635613441467285,1.5865566730499268,49.936790466308594,4.8344950675964355,3.217419147491455,1621.6415094339623
00005bdca7d3090a3d88,192600,144900,0.48130841121495327,0.5116682395199749,0.043904860969632864,9.52454330319556,0.9128446787874275,64.90817456824757,2.11810016409259,1.299335993896021,2482.2009345794395
00005c703eed59ce1a51,243900,107100,0.7121771217712177,0.6392376897959692,0.056246427606062695,9.15673542022705,1.208450436592102,48.785743713378906,2.8748865127563477,2.0858397483825684,966.3468634686346
00005ca67de53db50b81,8449200,1697400,0.06508308478909246,0.38831549135291127,NA,12.811566458492011,0.7884241554157553,39.14313430363542,3.5752824583254728,1.3645718475834683,1354.204835960801
00005cbe5cfb7e47e58c,2461500,1305e3,0.5908592321755027,0.5962880860516968,0.04565632960348776,9.30614222992055,0.9892398579464969,62.322084355049206,1.9233497685008771,1.3158581779469518,2635.357586837294
00005d2438600a611bc2,6315300,673200,0.7389197662818868,0.5415017792987524,0.06019684501400821,15.067044862233725,0.4125018187299386,46.41765724465907,2.6789415455177092,1.7045247726194432,898.1084509049451
00005e2a28c63b2c3619,783e4,6339600,0.9072413793103449,0.7789363778528126,0.017813097464252563,5.399856177691755,2.266501753850915,78.87859193473027,2.260626080337612,4.890440728856229,996.4735632183908
00005e6d6ebbcfabfbff,204300,160200,0.9911894273127754,0.568000866978179,0.057026710619715086,4.46152098903572,2.1715718155915518,96.847360854632,3.518487853625798,8.66986498013467,1690.9207048458152
00005e945b19a4368c7b,2207700,1672200,0.4688136975132491,0.6551844606800951,0.04431195586655537,10.89753930752393,1.2167713953629349,47.81878727579719,2.8479585904176994,3.274783975486118,2051.8406033428455
00005e9fce364df1807f,5645700,3619800,0.006217120994739359,0.47356569731485404,0.048886827277974255,4.01921878396163,3.194573614370418,92.85952723640091,2.5218054790654936,4.2662444203621686,751.2010202454967
00005ed8ce8c9135ebae,262800,91800,0.363013698630137,0.3414133834614329,0.08081492087612413,11.89615795057114,0.6796521101504156,59.175716491594706,1.8673154038109192,1.8850655584302667,2322.3390410958905
00005ef076e2598f6f7d,2658600,1588500,0.005754908598510494,0.4169440380295709,0.04946429176620518,11.419449635752972,1.4242083844738227,65.87708455772115,2.976764463619679,5.775986674999013,1177.1347325660122
00005f69dd9ba900682d,8032500,6776100,0.002689075630252101,0.34742239288714416,0.03435383754576288,5.519987390609014,3.134428500033894,84.99618892210204,3.820037517066763,10.611152330606926,1659.2235294117645
00005f7e7f3810756df0,10800,0,1,0.6539047261079153,0.026649981116255123,7.109003067016602,1.6498397588729858,73.37030029296875,3.3838000297546387,5.703069686889648,2013.25
00005fd07ce0f01428c4,3816900,3408300,0.7618486206083471,0.6762183271216716,0.04470129464958298,5.929618741341059,2.635320074685872,84.94169085286075,3.72382065828778,8.361681346538017,1412.1358170242868
000060b6cdee3a95b058,3536100,2813400,0.44464240264698396,0.597575420226933,0.055123834310042114,5.319525498171501,2.1872878341645676,84.1009768366844,4.123234685367226,4.778434094414209,567.5759735301604
000060d9e7018df16423,3469500,2813400,0.4788586251621271,0.6134686979415661,0.059080432292349376,6.9418685527163255,2.7414678805533086,79.78575939371429,3.3748087586132005,8.833218696238003,702.4345006485084
00006129877626e91b28,319500,154800,1,0.478624892150852,0.03853879186101782,5.421645880417085,1.2991835688201476,76.79203682483082,4.016690776717494,4.22173351771395,2123.605633802817
0000614ff5283c687bb8,3274200,1009800,0.991478834524464,0.6519927770358117,0.05935036751977718,11.376541894762774,0.7810845520550107,39.71672749951883,6.37813872724788,3.1250743428188863,1534.9354040681694
00006186e0c51cb36ed2,62100,45900,1,0.6119683432406273,0.05374967898039715,7.179516315460205,2.0954430103302,72.30522918701172,2.9934329986572266,4.429293632507324,904.536231884058
0000619f56bc9ae6ed63,146700,3600,0.8220858895705522,0.4734208049035511,0.044880614233163245,5.48781103883053,2.2193017708011933,78.07546772401027,2.8767921544291495,4.61186096419586,1879.0245398773006
0000630ff3e2214c09aa,80100,42300,0.7640449438202247,0.31166524264249906,0.03836102492772461,6.41987419128418,1.2415368556976318,81.93231201171875,3.7325541973114014,5.12885046005249,2093.4606741573034
000063244773b190724b,40500,31500,1,0.7189179910553826,0.03198678423133161,6.237290859222412,1.7593938112258911,73.36414337158203,3.0795681476593018,6.560152530670166,1195.7777777777778
00006351ad23840ce8d1,776700,528300,0.7103128621089224,0.7568207096528621,0.025881603388234472,6.903374195098877,1.8506494760513306,73.14813995361328,2.101468324661255,4.661342620849609,1695.8864426419468
00006374f33fe575944d,9900,0,1,0.47159991752017627,0.04189080931246281,7.055123329162598,1.4182136058807373,72.0819320678711,2.49773907661438,3.76287579536438,1447.1818181818182
000063bbcb5a26cdea08,99900,35100,1,0.3516223493728552,0.04736603274605833,5.826835400349386,2.208702259235554,78.01188487834759,2.4752167559958793,3.418351834958738,1341.4054054054054
000063ccc26da0ea8972,126900,95400,0.7801418439716312,0.6266882168063035,0.04957035664759629,15.365517562162792,0.4648555996992909,39.35613821584282,1.9025750295490238,1.1009912600754,1867.723404255319
000063ccfba011e6960b,387900,167400,0.4060324825986079,0.5078743491192151,0.07023267764295614,5.698385413450874,1.9969133777574153,81.62637460093487,4.020878904656855,4.112017992201094,746.9327146171694
0000641c8813f4da0212,4895100,3712500,0.9262732119874977,0.6902110969418659,0.03753738456199709,5.3901086950328425,2.1189498504660413,78.7146580635263,2.344841986549407,4.8846922807996815,1108.387571244714
0000645fc6d216e1381a,600300,255600,0.823088455772114,0.5888123586438764,0.040913612958786635,6.90670919418335,1.9172614812850952,73.44007110595703,1.9572166204452515,4.453704833984375,1656.4767616191903
000064702a00d57b9751,94500,82800,0.4380952380952381,0.3109092092230207,0.06025596726685763,16.3109130859375,0.6885307431221008,41.3585090637207,1.4453750848770142,3.239938974380493,896.4476190476191
000064d6ed1bef40fcd7,60300,1800,1,0.7243644586249963,0.02835758842194258,6.1136250495910645,1.9675846099853518,81.6330795288086,3.47141170501709,10.40884780883789,1710.9552238805973
000065a39c0504f7ed51,188100,135e3,0.9712918660287081,0.5454658924392536,0.051209533667307724,9.637883186340332,0.6112359166145325,49.506858825683594,3.092081069946289,3.3495736122131348,1467.22009569378
000065cec43f1627d1d3,207900,117e3,0.6363636363636364,0.5304263161245363,0.04341605644334447,7.358535180360208,1.5376038618418046,75.65522250881443,2.7187406387163966,4.325305069679822,2367.575757575758
000065e6c55b9ab1ef65,419400,381600,1,0.8200038956726058,0.026985247921230585,6.034071140534889,2.2023425716187313,84.42011198772381,3.680306475049948,6.070127771647703,1255.9678111587982
0000663d3a56d8a47b43,5435100,3716100,0.2174201026660043,0.4227375143284256,0.07149664519592505,5.4268953500549655,1.7486728771492075,85.55198689899927,2.2443871597597034,3.5123618260225844,2224.339294585196
0000666a1f5959c0d160,613800,513900,0.6539589442815249,0.5826015323400497,0.033397596539749254,8.077958258016368,1.2532640950770673,63.67473430018272,2.3132523525495334,4.102222337750746,2527.4120234604106
000066724782f951e360,8685e3,7822800,0.6785492227979275,0.5347763043904551,0.0409500799598317,8.151762468308364,1.308396880947864,73.93406035586341,2.5793680563368326,3.04645000035281,2110.0307772020724
00006675dbfc299584b5,4382100,3734100,0.5890326555760936,0.4815558133354959,0.05056253901108393,5.998063786707024,1.9053150706282385,83.73928294296405,2.4024116077763904,5.282129690519322,1457.395358389813
00006685da9a16c8e311,45900,13500,0.4117647058823529,0.5006685788724937,0.04427296335936761,7.734268001481599,1.3957550034803503,69.78909286798215,1.6809274612688552,2.3879283502990125,2597.921568627451
000066dde8471aa16b30,6773400,6406200,0.6227743821419081,0.41518489427225025,0.054439138293161354,5.678226150035731,2.441274662553836,83.39495363825976,3.0181868892067008,7.2877050749393275,1546.357959075206
000066e96c31b997481c,171900,126e3,0.418848167539267,0.3125506829060809,0.05582958139986268,10.847059329766878,1.1484933124162764,68.2120571835503,5.276044600921152,4.1357933688538235,1755.3821989528797
0000675a5ce00011a791,53552700,42872400,0.8955178730484177,0.7358638881177809,0.031068145243344163,5.493373295412306,2.0420230955099345,76.61549179728243,2.6998845851275304,5.787524828135025,1121.4383812580877
000067a493a1b007d0b9,14630400,12995100,0.6416092519685039,0.45791365157292174,0.04005961825097311,7.164016802186572,1.6624071215330734,76.09755380885808,2.080904641562677,3.1273887159200164,2559.3442421259842
000067e3c930381b75bb,18161100,12411e3,0.2986272857921602,0.41470018109593115,NA,6.910633367367084,1.205535369323688,73.17605373723413,1.764613401435507,2.1043468241861962,2640.0585757470635
00006872c9ebc2e4e84a,29141100,23408100,0.41239692393217825,0.496299083028675,0.047426368652470255,6.983516771918027,1.6496340112161296,72.66462880682447,1.3184411683376085,1.1921383721232248,2305.6221007443096
00006894712038d44ebf,77400,6300,0.9534883720930233,0.6257155076708905,0.04198960294990345,5.6234822273254395,1.953203797340393,88.5804214477539,2.3193659782409664,3.7467055320739746,1460.779069767442
000068f1ddb0facbbb2b,335700,297e3,0.9946380697050938,0.5779923704769913,0.04491634065180458,7.000687312824157,1.3822928884393728,67.4116318117198,3.6928370516677327,3.473324562205706,947.0268096514747
0000690c27f197168a95,107100,103500,1,0.5784440536458954,0.041881011885066495,6.569215297698975,1.6339502334594727,79.24788665771484,3.8431973457336426,5.563985824584961,1983.361344537815
0000693e4f2b6102afd1,583200,410400,0.8811728395061729,0.499151384204994,0.062484532394906346,5.31472635269165,2.047795057296753,83.66143035888672,2.7736172676086426,5.670528411865234,2139.902777777778
000069d9905e8e1d7b5a,338400,18e3,1,0.6401463807263272,0.039697725261422866,5.189785003662109,2.082960605621338,79.26765441894531,3.4477570056915283,7.346103191375732,1429.1702127659573
